isbn,id,authors,timestamp,publisher,title,cover,series,tags,languages
"978-5-271-46206-1","559","Стивен Кинг","2021-03-01T00:16:49+03:00","Астрель","11/22/63","T:\ports\PortableApps\Calibre Portable\Calibre Library\Stivien Kingh\11_22_63 (559)\cover.jpg","11/22/63","sf_history","rus"
"978-5-04-101730-9","560","Сюзан Нейпир","2021-03-25T09:56:05+03:00","Эксмо","Волшебные миры Хаяо Миядзаки","T:\ports\PortableApps\Calibre Portable\Calibre Library\Siuzan Nieipir\Volshiebnyie miry Khaiao Miiadzaki (560)\cover.jpg","Подарочные издания. Кино (Эксмо)","cinema_theatre, foreign_home, foreign_publicism, nonf_biography","rus"
"","561","Уильям Шекспир","2021-03-25T10:59:50+03:00","Искусство","Виндзорские насмешницы","T:\ports\PortableApps\Calibre Portable\Calibre Library\Uil'iam Shiekspir\Vindzorskiie nasmieshnitsy (561)\cover.jpg","","dramaturgy","rus"
"978-5-8159-0703-4","562","Борис Акунин","2021-03-27T17:53:32+03:00","Захаров","Азазель","T:\ports\PortableApps\Calibre Portable\Calibre Library\Boris Akunin\Azaziel' (562)\cover.jpg","Приключения Эраста Фандорина","det_history","rus"
"","564","Steve Kinney","2021-04-25T23:10:15+03:00","Manning Publications","Electron in Action","T:\ports\PortableApps\Calibre Portable\Calibre Library\Steve Kinney\Electron in Action (564)\cover.jpg","","","eng"
"5-85049-016-7","566","Дэвид Моррелл","2021-06-14T21:39:54+03:00","ММП, Пластик-Информ","Рэмбо. Первая кровь","T:\ports\PortableApps\Calibre Portable\Calibre Library\Devid Morriell\Rembo. Piervaia krov' (566)\cover.jpg","Рэмбо","det_action","rus"
"","567","Джон Роберт Фаулз","2021-06-30T20:41:06+03:00","Независимая газета","Волхв","T:\ports\PortableApps\Calibre Portable\Calibre Library\Dzhon Robiert Faulz\Volkhv (567)\cover.jpg","Интеллектуальный бестселлер","prose","rus"
"5-93286-030-8","568","Джефф Раскин","2021-09-16T12:48:12+03:00","Символ-Плюс","Интерфейс: новые направления в проектировании компьютерных систем","T:\ports\PortableApps\Calibre Portable\Calibre Library\Dzhieff Raskin\Intierfieis_ novyie napravlieniia v (568)\cover.jpg","","comp_programming, sci_tech","rus"
"","569","Эрнст Х Зальцер","2021-10-22T19:24:20+03:00","","Гидропоника для любителей","","","sci_biology","rus"
"","570","Неизвестный","2021-10-22T19:24:26+03:00","","промыш.гидропоника","","","",""
"978-5-699-05901-0","571","Роберт Энсон Хайнлайн","2021-11-17T21:55:24+03:00","Эксмо, Terra Fantastica","Звездный десант","T:\ports\PortableApps\Calibre Portable\Calibre Library\Robiert Enson Khainlain\Zviezdnyi diesant (571)\cover.jpg","Шедевры фантастики","sf_space","rus"
"","572","2020","2021-12-01T12:58:03+03:00","","А.Маслова - Как приручить фотоаппарат","T:\ports\PortableApps\Calibre Portable\Calibre Library\2020\A.Maslova - Kak priruchit' fotoappa (572)\cover.jpg","","",""
"","573","Unknown","2021-12-01T12:58:03+03:00","","777","T:\ports\PortableApps\Calibre Portable\Calibre Library\Unknown\777 (573)\cover.jpg","","",""
"","574","2013","2021-12-01T12:58:03+03:00","","Энг Т. - Большая книга о фотографии. Все секреты цифровой фотографии","T:\ports\PortableApps\Calibre Portable\Calibre Library\2013\Engh T. - Bol'shaia knigha o fotogh (574)\cover.jpg","","",""
"978-5-91759-545-0","575","Дарья Варденбург","2021-12-07T12:32:46+03:00","Самокат","Правило 69 для толстой чайки","T:\ports\PortableApps\Calibre Portable\Calibre Library\Dar'ia Vardienburgh\Pravilo 69 dlia tolstoi chaiki (575)\cover.jpg","Встречное движение","nonf_biography","rus"
"5-94278-869-3","576","Макс Фрай","2021-12-09T14:31:24+03:00","Амфора","Темная сторона","T:\ports\PortableApps\Calibre Portable\Calibre Library\Maks Frai\Tiemnaia storona (576)\cover.jpg","Лабиринты Ехо","sf_fantasy","rus"
"5-94278-833-2","577","Макс Фрай","2021-12-09T14:31:24+03:00","Амфора","Наваждения","T:\ports\PortableApps\Calibre Portable\Calibre Library\Maks Frai\Navazhdieniia (577)\cover.jpg","Лабиринты Ехо","sf_fantasy","rus"
"5-94278-777-8","578","Макс Фрай","2021-12-09T14:31:24+03:00","Амфора","Простые волшебные вещи","T:\ports\PortableApps\Calibre Portable\Calibre Library\Maks Frai\Prostyie volshiebnyie vieshchi (578)\cover.jpg","Лабиринты Ехо","sf_fantasy","rus"
"978-5-367-00412-0","579","Макс Фрай","2021-12-09T14:31:24+03:00","Амфора","Волонтеры вечности","T:\ports\PortableApps\Calibre Portable\Calibre Library\Maks Frai\Volontiery viechnosti (579)\cover.jpg","Лабиринты Ехо","sf_fantasy","rus"
"","580","Макс Фрай","2021-12-09T14:31:24+03:00","Амфора","Чужак","T:\ports\PortableApps\Calibre Portable\Calibre Library\Maks Frai\Chuzhak (580)\cover.jpg","Лабиринты Ехо","sf_fantasy","rus"
"5-94278-832-4","581","Макс Фрай","2021-12-09T14:31:24+03:00","Амфора","Лабиринт Мёнина","T:\ports\PortableApps\Calibre Portable\Calibre Library\Maks Frai\Labirint Mionina (581)\cover.jpg","Лабиринты Ехо","sf_fantasy","rus"
"5-94278-749-2","582","Макс Фрай","2021-12-09T14:31:24+03:00","Амфора","Власть несбывшегося","T:\ports\PortableApps\Calibre Portable\Calibre Library\Maks Frai\Vlast' niesbyvshieghosia (582)\cover.jpg","Лабиринты Ехо","sf_fantasy","rus"
"5-94278-736-0","583","Макс Фрай","2021-12-09T14:31:25+03:00","Амфора","Болтливый мертвец","T:\ports\PortableApps\Calibre Portable\Calibre Library\Maks Frai\Boltlivyi miertviets (583)\cover.jpg","Лабиринты Ехо","sf_fantasy","rus"
"","585","Уильям Гибсон","2021-12-15T01:18:31+03:00","ООО ""Издательство АСТ""; СПб.: Terra Fantastica","Нейромант","T:\ports\PortableApps\Calibre Portable\Calibre Library\Uil'iam Gibson\Nieiromant (585)\cover.jpg","","sf_cyberpunk","rus"
"978-5-389-13933-6","586","Роберт Хайнлайн","2021-12-15T01:27:08+03:00","","Чужак в стране чужой","T:\ports\PortableApps\Calibre Portable\Calibre Library\Robiert Khainlain\Chuzhak v stranie chuzhoi (586)\cover.jpg","Stranger in a Strange Land (версии)","sf, sf_social","rus"
"5-87106-055-2","587","Станислав Лем","2021-12-15T01:27:34+03:00","Текст","Солярис (пер. Г.А. Гудимова и В.М. Перельман)","T:\ports\PortableApps\Calibre Portable\Calibre Library\Stanislav Liem\Soliaris (pier. G.A. Gudimova i V.M (587)\cover.jpg","Станислав Лем. Собрание сочинений в десяти томах.","sf_space","rus"
"978-5-04-123118-7","588","Виктор Олегович Пелевин","2021-12-31T23:02:13+03:00","Эксмо","TRANSHUMANISM INC.","T:\ports\PortableApps\Calibre Portable\Calibre Library\Viktor Olieghovich Pielievin\TRANSHUMANISM INC_ (588)\cover.jpg","Единственный и неповторимый. Виктор Пелевин","prose_contemporary","rus"
"978-5-699-37515-8","589","Виктор Олегович Пелевин","2021-12-31T23:02:35+03:00","Эксмо","t","T:\ports\PortableApps\Calibre Portable\Calibre Library\Viktor Olieghovich Pielievin\t (589)\cover.jpg","Новый Пелевин","prose_contemporary","rus"
"978-5-699-63446-0","590","Виктор Олегович Пелевин","2021-12-31T23:02:35+03:00","Эксмо","Бэтман Аполло","T:\ports\PortableApps\Calibre Portable\Calibre Library\Viktor Olieghovich Pielievin\Betman Apollo (590)\cover.jpg","Вампиры","russian_contemporary","rus"
"978-5-699-19085-0","591","Виктор Пелевин","2021-12-31T23:02:35+03:00","Эксмо","Ампир ""В""","T:\ports\PortableApps\Calibre Portable\Calibre Library\Viktor Pielievin\Ampir _V_ (591)\cover.jpg","","sf_social","rus"
"","592","Виктор Пелевин","2021-12-31T23:02:35+03:00","","Шлем ужаса","T:\ports\PortableApps\Calibre Portable\Calibre Library\Viktor Pielievin\Shliem uzhasa (592)\cover.jpg","","prose_contemporary","rus"
"5-699-15621-6","593","Виктор Пелевин","2021-12-31T23:02:35+03:00","Эксмо","Числа","T:\ports\PortableApps\Calibre Portable\Calibre Library\Viktor Pielievin\Chisla (593)\cover.jpg","","prose_contemporary","rus"
"5-699-08445-2","594","Виктор Пелевин","2021-12-31T23:02:35+03:00","Эксмо","Священная книга оборотня","T:\ports\PortableApps\Calibre Portable\Calibre Library\Viktor Pielievin\Sviashchiennaia knigha oborotnia (594)\cover.jpg","","prose_contemporary","rus"
"","595","Виктор Пелевин","2021-12-31T23:02:36+03:00","Вагриус","Чапаев и Пустота","T:\ports\PortableApps\Calibre Portable\Calibre Library\Viktor Pielievin\Chapaiev i Pustota (595)\cover.jpg","","prose_contemporary","rus"
"5-264-00740-3","596","Виктор Пелевин","2021-12-31T23:02:36+03:00","Вагриус","Омон Ра","T:\ports\PortableApps\Calibre Portable\Calibre Library\Viktor Pielievin\Omon Ra (596)\cover.jpg","","prose_contemporary","rus"
"","597","Виктор Пелевин","2021-12-31T23:02:36+03:00","Вагриус","Жизнь насекомых","T:\ports\PortableApps\Calibre Portable\Calibre Library\Viktor Pielievin\Zhizn' nasiekomykh (597)\cover.jpg","","prose_contemporary","rus"
"978-5-699-75467-0","598","Виктор Олегович Пелевин","2021-12-31T23:02:36+03:00","978-5-699-75467-0","Любовь к трем цукербринам","T:\ports\PortableApps\Calibre Portable\Calibre Library\Viktor Olieghovich Pielievin\Liubov' k triem tsukierbrinam (598)\cover.jpg","Единственный и неповторимый. Виктор Пелевин","russian_contemporary","rus"
"978-5-699-91778-5","599","Виктор Олегович Пелевин","2021-12-31T23:02:36+03:00","978-5-699-75467-0","Лампа Мафусаила, или Крайняя битва чекистов с масонами","T:\ports\PortableApps\Calibre Portable\Calibre Library\Viktor Olieghovich Pielievin\Lampa Mafusaila, ili Krainiaia bitv (599)\cover.jpg","Единственный и неповторимый. Виктор Пелевин","russian_contemporary","rus"
"978-5-699-83419-8","600","Виктор Олегович Пелевин","2021-12-31T23:02:36+03:00","Э","Смотритель. Книга 2. Железная бездна","T:\ports\PortableApps\Calibre Portable\Calibre Library\Viktor Olieghovich Pielievin\Smotritiel'. Knigha 2. Zhielieznaia (600)\cover.jpg","Единственный и неповторимый. Виктор Пелевин","russian_contemporary","rus"
"978-5-699-83417-4","601","Виктор Олегович Пелевин","2021-12-31T23:02:36+03:00","Э","Смотритель. Том 1. Орден желтого флага","T:\ports\PortableApps\Calibre Portable\Calibre Library\Viktor Olieghovich Pielievin\Smotritiel'. Tom 1. Ordien zhieltog (601)\cover.jpg","Единственный и неповторимый. Виктор Пелевин","russian_contemporary","rus"
"978-5-04-106222-4","602","Виктор Олегович Пелевин","2021-12-31T23:02:36+03:00","","Искусство легких касаний","T:\ports\PortableApps\Calibre Portable\Calibre Library\Viktor Olieghovich Pielievin\Iskusstvo lieghkikh kasanii (602)\cover.jpg","Единственный и неповторимый. Виктор Пелевин","prose_contemporary","rus"
"978-5-532-02805-0","603","Виктор Олегович Пелевин","2021-12-31T23:03:45+03:00","Эксмо","Непобедимое солнце. Книга 1","T:\ports\PortableApps\Calibre Portable\Calibre Library\Viktor Olieghovich Pielievin\Niepobiedimoie solntsie. Knigha 1 (603)\cover.jpg","Непобедимое солнце","prose_contemporary","rus"
"978-5-532-02806-7","604","Виктор Олегович Пелевин","2021-12-31T23:03:45+03:00","Эксмо","Непобедимое солнце. Книга 2","T:\ports\PortableApps\Calibre Portable\Calibre Library\Viktor Olieghovich Pielievin\Niepobiedimoie solntsie. Knigha 2 (604)\cover.jpg","Непобедимое солнце","prose_contemporary","rus"
"978-5-8459-1315-9","605","Стивен Бодиан","2022-01-03T23:01:14+03:00","ДИАЛЕКТИКА","Медитация для ""чайников""","T:\ports\PortableApps\Calibre Portable\Calibre Library\Stivien Bodian\Mieditatsiia dlia _chainikov_ (605)\cover.jpg","","religion_self","rus"
"978-5-04-105277-5","608","Джо Хилл","2022-01-09T23:50:58+03:00","Эксмо","NOS4A2. Носферату, или Страна Рождества","T:\ports\PortableApps\Calibre Portable\Calibre Library\Dzho Khill\NOS4A2. Nosfieratu, ili Strana Rozh (608)\cover.jpg","NOS4A2","sf_horror, vampire_book, foreign_fantasy","rus"
"","611","Артур Хейли","2022-01-22T20:43:52+03:00","","Колеса","T:\ports\PortableApps\Calibre Portable\Calibre Library\Artur Khieili\Koliesa (611)\cover.jpg","","prose_contemporary","rus"
"","612","Артур Хейли","2022-01-22T20:43:52+03:00","","Отель","T:\ports\PortableApps\Calibre Portable\Calibre Library\Artur Khieili\Otiel' (612)\cover.jpg","","prose_contemporary","rus"
"5-699-17809-0","613","Максим Жуков","2022-02-13T00:28:38+03:00","Эксмо","Оборона тупика","T:\ports\PortableApps\Calibre Portable\Calibre Library\Maksim Zhukov\Oborona tupika (613)\cover.jpg","Абсолютное оружие","sf","rus"
"","614","Теодор Качинский","2022-03-08T15:05:51+03:00","Револва","Манифест Унабомбера","T:\ports\PortableApps\Calibre Portable\Calibre Library\Tieodor Kachinskii\Manifiest Unabombiera (614)\cover.jpg","","prose_counter","rus"
"978-5-9909445-5-8","615","Автор Неизвестен","2022-04-02T12:07:22+03:00","ДИАЛЕКТИКА","Биткойн для чайников","T:\ports\PortableApps\Calibre Portable\Calibre Library\Avtor Nieizviestien\Bitkoin dlia chainikov (615)\cover.jpg","Для чайников","ref_guide","rus"
"9785449365828","616","Сергей Базанов","2022-04-02T12:09:06+03:00","","Биткоин для всех. Популярно о первой распределенной одноранговой денежной системе","T:\ports\PortableApps\Calibre Portable\Calibre Library\Sierghiei Bazanov\Bitkoin dlia vsiekh. Populiarno o p (616)\cover.jpg","","banking, computers, economics, network_literature, ref_guide","rus"
"","618","Адам Теппер","2022-04-02T12:11:07+03:00","","Биткойн – деньги для всех","T:\ports\PortableApps\Calibre Portable\Calibre Library\Adam Tieppier\Bitkoin - dien'ghi dlia vsiekh (618)\cover.jpg","","computers","rus"
"978-5-4461-0975-3","619","Джулиан Хосп","2022-04-02T12:13:07+03:00","Питер","О криптовалюте просто. Биткоин, эфириум, блокчейн, децентрализация, майнинг, ICO & Co","T:\ports\PortableApps\Calibre Portable\Calibre Library\Dzhulian Khosp\O kriptovaliutie prosto. Bitkoin, e (619)\cover.jpg","IT для бизнеса","banking, economics_ref, org_behavior, popular_business","rus"
"978-5-9614-5102-3","620","Антон Попов & Дмитрий Тарасов","2022-04-02T12:14:09+03:00","Альпина Паблишер","От золота до биткойна","T:\ports\PortableApps\Calibre Portable\Calibre Library\Anton Popov\Ot zolota do bitkoina (620)\cover.jpg","","popular_business","rus"
"9785001179184","621","Сейфедин Аммус","2022-04-02T12:17:10+03:00","Манн, Иванов и Фербер","Краткая история денег, или Все, что нужно знать о биткоине","T:\ports\PortableApps\Calibre Portable\Calibre Library\Sieifiedin Ammus\Kratkaia istoriia dieniegh, ili Vsi (621)\cover.jpg","","banking, economics","rus"
"978-5-91763-029-8","622","Милан Фюшт","2022-04-06T12:18:34+03:00","Водолей","История моей жены","T:\ports\PortableApps\Calibre Portable\Calibre Library\Milan Fiusht\Istoriia moiei zhieny (622)\cover.jpg","","prose_contemporary","rus"
"","623","Алексей Константинович Толстой","2022-04-07T18:58:16+03:00","","Дон Жуан","T:\ports\PortableApps\Calibre Portable\Calibre Library\Alieksiei Konstantinovich Tolstoi\Don Zhuan (623)\cover.jpg","","drama, poetry_rus_classical","rus"
"978-5-395-00424-6","624","Джордж Гордон Байрон","2022-04-07T19:02:47+03:00","Азбука-классика","Дон Жуан","T:\ports\PortableApps\Calibre Portable\Calibre Library\Dzhordzh Gordon Bairon\Don Zhuan (624)\cover.jpg","","poetry","rus"
"978-5-17-112695-7","625","Алексей Викторович Иванов","2022-05-05T22:12:46+03:00","Издательство АСТ: Редакция Елены Шубиной","Пищеблок","T:\ports\PortableApps\Calibre Portable\Calibre Library\Alieksiei Viktorovich Ivanov\Pishchieblok (625)\cover.jpg","Новый Алексей Иванов","prose_contemporary, sf_horror","rus"
"5-17-028278-8","626","Джейн Остин","2022-05-05T22:24:07+03:00","АСТ, Ермак","Эмма","T:\ports\PortableApps\Calibre Portable\Calibre Library\Dzhiein Ostin\Emma (626)\cover.jpg","Emma-ru (версии)","foreign_prose, literature_19, love_history","rus"
"","627","Tim Green","2022-05-31T21:16:47+03:00","","Ambición","T:\ports\PortableApps\Calibre Portable\Calibre Library\Tim Green\Ambicion (627)\cover.jpg","","thriller","spa"
"978-5-17-099215-7","628","Станислав Владимирович Дробышевский","2022-09-29T14:57:54+03:00","АСТ : CORPUS","Достающее звено. Книга 1. Обезьяны и все-все-все","T:\ports\PortableApps\Calibre Portable\Calibre Library\Stanislav Vladimirovich Drobyshievs\Dostaiushchieie zvieno. Knigha 1. O (628)\cover.jpg","Primus","science, sci_biology","rus"
"978-5-17-101891-7","629","Станислав Владимирович Дробышевский","2022-09-29T14:57:54+03:00","АСТ : CORPUS","Достающее звено. Книга 2. Люди","T:\ports\PortableApps\Calibre Portable\Calibre Library\Stanislav Vladimirovich Drobyshievs\Dostaiushchieie zvieno. Knigha 2. L (629)\cover.jpg","Primus","science, sci_biology","rus"
"","630","Генрик Сенкевич","2022-10-15T18:17:22+03:00","","Камо грядеши","T:\ports\PortableApps\Calibre Portable\Calibre Library\Gienrik Sienkievich\Kamo ghriadieshi (630)\cover.jpg","","prose_history","rus"
"5-94106-032-7","631","Ли Чайлд","2022-12-06T23:24:08+03:00","ЭТП","Этаж смерти","T:\ports\PortableApps\Calibre Portable\Calibre Library\Li Chaild\Etazh smierti (631)\cover.jpg","Джек Ричер","det_hard","rus"
"978-5-699-82740-4","632","Ли Чайлд","2022-12-06T23:24:08+03:00","Эксмо","Джек Ричер, или Цена ее жизни","T:\ports\PortableApps\Calibre Portable\Calibre Library\Li Chaild\Dzhiek Richier, ili Tsiena ieie zhi (632)\cover.jpg","Джек Ричер","det_hard, foreign_detective, det_action, foreign_action","rus"
"978-5-699-76141-8","633","Ли Чайлд","2022-12-06T23:24:08+03:00","Эксмо","Джек Ричер, или Ловушка","T:\ports\PortableApps\Calibre Portable\Calibre Library\Li Chaild\Dzhiek Richier, ili Lovushka (633)\cover.jpg","Джек Ричер","foreign_detective, detective","rus"
"978-5-699-81400-8","634","Ли Чайлд","2022-12-06T23:24:08+03:00","Эксмо","Джек Ричер, или Враг","T:\ports\PortableApps\Calibre Portable\Calibre Library\Li Chaild\Dzhiek Richier, ili Vragh (634)\cover.jpg","Джек Ричер","det_hard, foreign_detective","rus"
"978-5-699-79008-1","635","Ли Чайлд","2022-12-06T23:24:09+03:00","Эксмо","Джек Ричер, или Дело","T:\ports\PortableApps\Calibre Portable\Calibre Library\Li Chaild\Dzhiek Richier, ili Dielo (635)\cover.jpg","Джек Ричер","det_action, det_hard, thriller","rus"
"978-5-699-99131-0","636","Ли Чайлд","2022-12-06T23:24:09+03:00","Эксмо","Джек Ричер, или Вечерняя школа","T:\ports\PortableApps\Calibre Portable\Calibre Library\Li Chaild\Dzhiek Richier, ili Viechierniaia s (636)\cover.jpg","Грандмастер острого сюжета","det_hard, detective, foreign_detective","rus"
"","637","Михаил Васильевич Крюков & Николай Николаевич Чебоксаров & Михаил Викторович Софронов","2022-12-07T17:04:16+03:00","Наука","Древние китайцы: проблемы этногенеза","T:\ports\PortableApps\Calibre Portable\Calibre Library\Mikhail Vasil'ievich Kriukov\Drievniie kitaitsy_ probliemy etnog (637)\cover.jpg","","sci_history","rus"
"","638","1983","2022-12-07T17:05:39+03:00","","Крюков М.В. и др. - Древние китайцы в эпоху централизованных империй","T:\ports\PortableApps\Calibre Portable\Calibre Library\1983\Kriukov M.V. i dr. - Drievniie kita (638)\cover.jpg","","",""
"9780061965852","639","Gordon Ramsay","2022-12-24T00:44:31+03:00","HarperCollins","Cooking for Friends","T:\ports\PortableApps\Calibre Portable\Calibre Library\Gordon Ramsay\Cooking for Friends (639)\cover.jpg","","","eng"
"9781444756708","640","Ramsay, Gordon","2022-12-24T00:44:41+03:00","Hachette Littlehampton","Gordon Ramsay's Ultimate Cookery Course","T:\ports\PortableApps\Calibre Portable\Calibre Library\Ramsay, Gordon\Gordon Ramsay's Ultimate Cookery Co (640)\cover.jpg","","","eng"
"","642","2010","2022-12-30T18:20:23+03:00","","Дышлевая И.А. - Gramatica en uso","T:\ports\PortableApps\Calibre Portable\Calibre Library\2010\Dyshlievaia I.A. - Gramatica en uso (642)\cover.jpg","","",""
"978-5-903396-17-7","643","Сергей С. Тармашев","2023-01-09T19:22:16+03:00","Популярная литература","Катастрофа","T:\ports\PortableApps\Calibre Portable\Calibre Library\Sierghiei S. Tarmashiev\Katastrofa (643)\cover.jpg","Древний","sf_action","rus"
"978-5-9942-0123-7","644","Владислав Николаевич Конюшевский","2023-01-09T19:22:32+03:00","Ленинградское издательство","Попытка возврата","T:\ports\PortableApps\Calibre Portable\Calibre Library\Vladislav Nikolaievich Koniushievsk\Popytka vozvrata (644)\cover.jpg","Попытка возврата","sf_history","rus"
"978-5-9985-0560-7","645","Грегори Дэвид Робертс","2023-01-09T19:22:32+03:00","Азбука-классика","Шантарам","T:\ports\PortableApps\Calibre Portable\Calibre Library\Grieghori Devid Robierts\Shantaram (645)\cover.jpg","","prose_contemporary, thriller","rus"
"","646","Джером Дейвид Сэлинджер","2023-01-09T19:22:32+03:00","","Над пропастью во ржи","T:\ports\PortableApps\Calibre Portable\Calibre Library\Dzhierom Dieivid Selindzhier\Nad propast'iu vo rzhi (646)\cover.jpg","","prose_classic","rus"
"","647","Ninja Squad","2023-01-10T13:30:33+03:00","","Become a ninja with Angular","T:\ports\PortableApps\Calibre Portable\Calibre Library\Ninja Squad\Become a ninja with Angular (647)\cover.jpg","","","eng"
"978-5-6048361-5-6","648","Рори Пауэр","2023-01-10T15:25:11+03:00","","Сожгите наши тела","T:\ports\PortableApps\Calibre Portable\Calibre Library\Rori Pauer\Sozhghitie nashi tiela (648)\cover.jpg","","foreign_contemporary","rus"
"978-5-17-107400-5","649","Олли Вингет","2023-01-10T15:28:18+03:00","АСТ","Там, где цветет полынь","T:\ports\PortableApps\Calibre Portable\Calibre Library\Olli Vinghiet\Tam, ghdie tsvietiet polyn' (649)\cover.jpg","online-best","sf_horror, thriller","rus"
"","650","Эмилия Бронте","2023-01-12T14:04:22+03:00","","Грозовой перевал - английский и русский параллельные тексты","","","prose_classic","rus"
"978-5-9603-0713-0","651","Эмилия Бронте","2023-01-12T14:14:01+03:00","СЗКЭО","Грозовой перевал","T:\ports\PortableApps\Calibre Portable\Calibre Library\Emiliia Brontie\Grozovoi pierieval (651)\cover.jpg","Библиотека мировой литературы (СЗКЭО)","prose_classic, love_history","rus"
"978-5-98358-166-1","652","Юхан Харстад","2023-01-17T20:07:17+03:00","Флюид / FreeFly","Где ты теперь?","T:\ports\PortableApps\Calibre Portable\Calibre Library\Iukhan Kharstad\Gdie ty tiepier'_ (652)\cover.jpg","","prose_contemporary","rus"
"978-5-699-81358-2","654","Ли Чайлд","2023-01-20T14:36:54+03:00","Эксмо","Джек Ричер, или Без права на ошибку","T:\ports\PortableApps\Calibre Portable\Calibre Library\Li Chaild\Dzhiek Richier, ili Biez prava na o (654)\cover.jpg","Джек Ричер","foreign_detective, det_action, det_police","rus"
"978-5-699-81393-3","655","Ли Чайлд","2023-01-20T14:36:54+03:00","Эксмо","Джек Ричер, или Средство убеждения","T:\ports\PortableApps\Calibre Portable\Calibre Library\Li Chaild\Dzhiek Richier, ili Sriedstvo ubiez (655)\cover.jpg","Джек Ричер","det_hard, foreign_detective","rus"
"978-5-699-82743-5","656","Ли Чайлд","2023-01-20T14:36:54+03:00","Эксмо","Джек Ричер, или Гость","T:\ports\PortableApps\Calibre Portable\Calibre Library\Li Chaild\Dzhiek Richier, ili Gost' (656)\cover.jpg","Джек Ричер","det_hard, foreign_detective, foreign_action","rus"
"978-5-699-30614-5","657","Ли Чайлд","2023-01-20T14:36:54+03:00","Эксмо, Домино","Кровавое эхо","T:\ports\PortableApps\Calibre Portable\Calibre Library\Li Chaild\Krovavoie ekho (657)\cover.jpg","Джек Ричер","thriller","rus"
"978-5-9922-0103-1","658","Андрей Олегович Белянин","2023-01-20T19:01:20+03:00","АЛЬФА-КНИГА","Тайный сыск царя Гороха","T:\ports\PortableApps\Calibre Portable\Calibre Library\Andriei Olieghovich Bielianin\Tainyi sysk tsaria Gorokha (658)\cover.jpg","Тайный сыск царя Гороха","sf_humor","rus"
"","659","2018","2023-01-23T00:03:13+03:00","","Тарнбулл Д., Берримен Дж. - Релевантный поиск","T:\ports\PortableApps\Calibre Portable\Calibre Library\2018\Tarnbull D., Bierrimien Dzh. - Riel (659)\cover.jpg","","",""
"5-04-008595-8","660","Алексей Силыч Новиков-Прибой","2023-01-27T17:07:28+03:00","Эксмо-Пресс","Цусима","T:\ports\PortableApps\Calibre Portable\Calibre Library\Alieksiei Silych Novikov-Priboi\Tsusima (660)\cover.jpg","","adv_maritime, nonf_biography, prose_history, prose_military","rus"
"","666","Xonix","2023-03-01T14:41:26+03:00","","Мороз Д.О. - Шпагат дома. Растяжка. Фитнес (Инстаблог)","T:\ports\PortableApps\Calibre Portable\Calibre Library\Xonix\Moroz D.O. - Shpaghat doma. Rastiaz (666)\cover.jpg","","",""
"9785001699132","669","Дэниел Либерман","2023-03-01T14:43:52+03:00","Манн, Иванов и Фербер","Парадокс упражнений","T:\ports\PortableApps\Calibre Portable\Calibre Library\Deniiel Libierman\Paradoks uprazhnienii (669)\cover.jpg","","","rus"
"","671","Петр","2023-03-03T15:48:11+03:00","","АНАТОМИЯ С ОСНОВАМИ СПОРТИВНОЙ МОРФОЛОГИИ","T:\ports\PortableApps\Calibre Portable\Calibre Library\Pietr\ANATOMIIa S OSNOVAMI SPORTIVNOI MOR (671)\cover.jpg","","УЧЕБНОЕ ПОСОБИЕ",""
"","672","user","2023-03-03T17:04:27+03:00","","anatomiya glava1_2014.p65","T:\ports\PortableApps\Calibre Portable\Calibre Library\user\anatomiya glava1_2014.p65 (672)\cover.jpg","","",""
"","673","Неизвестный","2023-03-03T17:04:47+03:00","","Й.М. Йегер, К. Крюгер. Мышцы в спорте. Анатомия. Физиология. Тренировка. Реабилитация, 2016","T:\ports\PortableApps\Calibre Portable\Calibre Library\Nieizviestnyi\I.M. Iieghier, K. Kriughier. Myshts (673)\cover.jpg","","",""
"","674","Неизвестный","2023-03-03T18:09:10+03:00","","Anatomy","","","",""
"","675","Administrator","2023-03-03T18:10:49+03:00","","DjVu-Dokument","T:\ports\PortableApps\Calibre Portable\Calibre Library\Administrator\DjVu-Dokument (675)\cover.jpg","","",""
"","678","2015","2023-03-03T18:24:12+03:00","","Контрерас Бретт -  Анатомия силовых упражнений с использованием в качестве отягощения собственного веса - 2015","T:\ports\PortableApps\Calibre Portable\Calibre Library\2015\Kontrieras Briett -  Anatomiia silo (678)\cover.jpg","","",""
"978-5-9614-4772-9","679","Михаил Лабковский","2023-03-11T10:55:55+03:00","Альпина Паблишер","Хочу и буду: Принять себя, полюбить жизнь и стать счастливым","T:\ports\PortableApps\Calibre Portable\Calibre Library\Mikhail Labkovskii\Khochu i budu_ Priniat' siebia, pol (679)\cover.jpg","","psy_social, psy_sex_and_family, psy_personal","rus"
"978-5-04-162310-4","680","Ф. Джели Кларк","2023-05-11T11:11:05+03:00","Эксмо","Хозяева джиннов","T:\ports\PortableApps\Calibre Portable\Calibre Library\F. Dzhieli Klark\Khoziaieva dzhinnov (680)\cover.jpg","Каирский цикл","sf_detective, city_fantasy, foreign_fantasy, sf","rus"
"978-5-04-174132-7","681","Шелли Паркер-Чан","2023-05-11T11:11:06+03:00","Fanzon","Та, что стала Солнцем","T:\ports\PortableApps\Calibre Portable\Calibre Library\Shielli Parkier-Chan\Ta, chto stala Solntsiem (681)\cover.jpg","Fanzon. Наш выбор","sf_history, foreign_sf, sf_action","rus"
